Protein Accession,Gene Names,Protein Annotation,0h.a,0h.b,2h.a,2h.b,8h.a,8h.b,16h.a,16h.b
sp|Q9D0M1|KPRA_MOUSE,Prpsap1,Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Mus musculus GN=Prpsap1 PE=1 SV=1,75798.3,78826,76651.8,77671.2,78144.5,78329.5,77295.1,74869.6
tr|B1AT82|B1AT82_MOUSE,Prpsap1,"MCG6846, isoform CRA_c OS=Mus musculus GN=Prpsap1 PE=1 SV=1",75817.7,77677.4,76474.6,78107.7,78257.8,78912.7,77941.1,75175.4
sp|Q8R574|KPRB_MOUSE,Prpsap2,Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Mus musculus GN=Prpsap2 PE=1 SV=1,107159.1,110614.4,108411.5,103883.1,108366.2,106635.4,107197.4,104090.1
tr|E9PYL2|E9PYL2_MOUSE,Prr12,Protein Prr12 OS=Mus musculus GN=Prr12 PE=1 SV=1,27881.2,29202.9,18150.9,29725.1,26578.9,26362.1,24739.1,24356
sp|Q7TPN9|PRR14_MOUSE,Prr14,Proline-rich protein 14 OS=Mus musculus GN=Prr14 PE=2 SV=1,29445.7,28420.1,19780.8,43998,27361.3,28178.1,33854.5,31609.3
sp|Q3UPH1|PRRC1_MOUSE,Prrc1,Protein PRRC1 OS=Mus musculus GN=Prrc1 PE=2 SV=1,83172,77878.1,87519.8,75776.6,83843.3,80438.6,92300.3,91144.1
tr|Q80UR4|Q80UR4_MOUSE,Prss34,Mast cell protease-11 OS=Mus musculus GN=Prss34 PE=2 SV=1,19188.5,19844,18002.9,22157,16646.7,17290.7,15184.2,15111.5
sp|Q8BIW1|PRUNE_MOUSE,Prune,Protein prune homolog OS=Mus musculus GN=Prune PE=2 SV=1,45443.7,43070.6,47401.3,44573.2,42631.7,42352.5,43913.9,44711.5
sp|Q52KR3|PRUN2_MOUSE,Prune2,Protein prune homolog 2 OS=Mus musculus GN=Prune2 PE=2 SV=2,75557.1,64570.3,90003.2,59955,62305.8,55722.9,78663,74221.9
sp|Q61207|SAP_MOUSE,Psap,Prosaposin OS=Mus musculus GN=Psap PE=1 SV=2,126433.8,119610.1,147955.7,83404.6,111083.9,114106.3,126428.8,117238.7
sp|Q8BLR5|PSD4_MOUSE,Psd4,PH and SEC7 domain-containing protein 4 OS=Mus musculus GN=Psd4 PE=2 SV=1,121358.4,118249.3,115802.2,111413.1,117046.8,118193.6,106317.2,109945.4
sp|P49769|PSN1_MOUSE,Psen1,Presenilin-1 OS=Mus musculus GN=Psen1 PE=1 SV=1,7184.6,6976.3,7004.5,6914.2,8257.2,8436.4,9609.2,10166
tr|A2BI12|A2BI12_MOUSE,Psip1,PC4 and SFRS1-interacting protein OS=Mus musculus GN=Psip1 PE=1 SV=1,154275.4,144995.3,102036.1,136621.8,153196,160139,167994.7,178597.3
sp|Q99JF8|PSIP1_MOUSE,Psip1,PC4 and SFRS1-interacting protein OS=Mus musculus GN=Psip1 PE=1 SV=1,156203.5,140735.9,95465.4,136592.8,154153.2,163399.9,173218.9,183826.3
sp|Q9R1P4|PSA1_MOUSE,Psma1,Proteasome subunit alpha type-1 OS=Mus musculus GN=Psma1 PE=1 SV=1,406208.9,388405.4,408865.1,382110.5,413888,422703,436054.3,459692.8
sp|P49722|PSA2_MOUSE,Psma2,Proteasome subunit alpha type-2 OS=Mus musculus GN=Psma2 PE=1 SV=3,155462.5,156425.9,164225.5,155276.1,161796.9,164741.4,179755.5,177528.1
sp|O70435|PSA3_MOUSE,Psma3,Proteasome subunit alpha type-3 OS=Mus musculus GN=Psma3 PE=1 SV=3,189062.9,179239.7,191762.3,175386.1,182952.3,186345.2,193019.6,197756.9
sp|Q9R1P0|PSA4_MOUSE,Psma4,Proteasome subunit alpha type-4 OS=Mus musculus GN=Psma4 PE=1 SV=1,228059.5,222174.4,240189.7,217798.2,233284.3,239367.6,252896.3,257045.6
sp|Q9Z2U1|PSA5_MOUSE,Psma5,Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1,164475.9,168963.6,166372.8,159614.4,175987,178830.5,208109.3,206265
sp|Q9QUM9|PSA6_MOUSE,Psma6,Proteasome subunit alpha type-6 OS=Mus musculus GN=Psma6 PE=1 SV=1,210405.5,211479.9,226026,204147.1,211391.5,213392.4,228364.6,229686.2
sp|Q9Z2U0|PSA7_MOUSE,Psma7,Proteasome subunit alpha type-7 OS=Mus musculus GN=Psma7 PE=1 SV=1,186185.7,180682.8,194123,187953.6,206510.2,209639.2,232194,240131.5
sp|O09061|PSB1_MOUSE,Psmb1,Proteasome subunit beta type-1 OS=Mus musculus GN=Psmb1 PE=1 SV=1,130521.3,135956.5,134383.7,131960.7,139324,138154.9,150017.5,150451.5
sp|O35955|PSB10_MOUSE,Psmb10,Proteasome subunit beta type-10 OS=Mus musculus GN=Psmb10 PE=1 SV=1,160606.8,158702.9,170497,155053.3,150593.7,159494.5,123729,133840.8
sp|Q9R1P3|PSB2_MOUSE,Psmb2,Proteasome subunit beta type-2 OS=Mus musculus GN=Psmb2 PE=1 SV=1,143424.1,147569.6,140172.3,148373.2,146512.7,146505.6,154616.5,156804
sp|Q9R1P1|PSB3_MOUSE,Psmb3,Proteasome subunit beta type-3 OS=Mus musculus GN=Psmb3 PE=1 SV=1,129151.8,129104.4,128437.8,120676.7,122998.5,126576.1,132037.4,133446.1
sp|P99026|PSB4_MOUSE,Psmb4,Proteasome subunit beta type-4 OS=Mus musculus GN=Psmb4 PE=1 SV=1,114873.7,118919.7,119735.5,111785.5,115649.4,119212.5,125038.3,127526.6
sp|P28063|PSB8_MOUSE,Psmb8,Proteasome subunit beta type-8 OS=Mus musculus GN=Psmb8 PE=1 SV=2,198163.2,199737,204316.1,193171.1,189252.7,201746.3,188315.2,189501.2
sp|P28076|PSB9_MOUSE,Psmb9,Proteasome subunit beta type-9 OS=Mus musculus GN=Psmb9 PE=1 SV=1,149767.5,151097.5,151722.2,134890.1,140036.4,145652.8,136664.7,136146.8
sp|P62192|PRS4_MOUSE,Psmc1,26S protease regulatory subunit 4 OS=Mus musculus GN=Psmc1 PE=1 SV=1,159389.3,159702.2,137158.4,160329.7,172049.5,174610,215856.6,226252.3
sp|O88685|PRS6A_MOUSE,Psmc3,26S protease regulatory subunit 6A OS=Mus musculus GN=Psmc3 PE=1 SV=2,151485.1,153142.3,159641.5,143992.3,162125.1,159141.3,205887,206552.3
sp|P54775|PRS6B_MOUSE,Psmc4,26S protease regulatory subunit 6B OS=Mus musculus GN=Psmc4 PE=1 SV=2,137410.7,137369.8,142287.8,132490.1,153086.1,152569,193836.4,198183.4
sp|P62334|PRS10_MOUSE,Psmc6,26S protease regulatory subunit 10B OS=Mus musculus GN=Psmc6 PE=1 SV=1,136242.5,138427.4,136603.1,134067,145784.9,148156.2,175549.5,177542.4
sp|Q3TXS7|PSMD1_MOUSE,Psmd1,26S proteasome non-ATPase regulatory subunit 1 OS=Mus musculus GN=Psmd1 PE=1 SV=1,170928.8,166852.7,181711.8,165794.3,195589.1,191799.2,252807.5,253442.4
sp|Q9Z2X2|PSD10_MOUSE,Psmd10,26S proteasome non-ATPase regulatory subunit 10 OS=Mus musculus GN=Psmd10 PE=1 SV=3,103422.6,104116.6,107899,98540.4,99253.1,103744.5,96560.6,96510.6
sp|Q8BG32|PSD11_MOUSE,Psmd11,26S proteasome non-ATPase regulatory subunit 11 OS=Mus musculus GN=Psmd11 PE=1 SV=3,168674.5,173841.2,169780.4,170241.4,189199.1,189069.1,228114,224316.7
tr|G3UZ28|G3UZ28_MOUSE,Psmd11,26S proteasome non-ATPase regulatory subunit 11 (Fragment) OS=Mus musculus GN=Psmd11 PE=4 SV=1,127284.9,130366.9,132294.9,125300.7,146603.1,143402.4,169327,171357.4
sp|Q9D8W5|PSD12_MOUSE,Psmd12,26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus GN=Psmd12 PE=1 SV=4,156376.9,152388.2,159821.9,152918.4,169605.3,169509.2,189669.2,185796.1
sp|Q9WVJ2|PSD13_MOUSE,Psmd13,26S proteasome non-ATPase regulatory subunit 13 OS=Mus musculus GN=Psmd13 PE=1 SV=1,183148.4,181014.9,188603.1,168203.8,194084.6,190183.1,241915.4,239376.5
sp|O35593|PSDE_MOUSE,Psmd14,26S proteasome non-ATPase regulatory subunit 14 OS=Mus musculus GN=Psmd14 PE=1 SV=2,130233.4,133167.7,134093.3,127513.1,138204,138398.1,164318.2,163792
sp|Q8VDM4|PSMD2_MOUSE,Psmd2,26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus GN=Psmd2 PE=1 SV=1,158569.2,156384.8,164875.6,153875.2,177589.9,175202.3,229467.8,233055.3
sp|P14685|PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus GN=Psmd3 PE=1 SV=3,171940,162904.7,169111.1,170643.4,187641.4,183956.9,210089.5,207477.8
sp|O35226|PSMD4_MOUSE,Psmd4,26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus GN=Psmd4 PE=1 SV=1,146724.8,144949.9,138392.3,145907.9,167046.6,168636.8,201845.3,219551.6
sp|Q8BJY1|PSMD5_MOUSE,Psmd5,26S proteasome non-ATPase regulatory subunit 5 OS=Mus musculus GN=Psmd5 PE=1 SV=4,140387.4,135557.5,143989.1,136805.3,140619.4,144441.7,137739.4,135835.9
sp|Q99JI4|PSMD6_MOUSE,Psmd6,26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus GN=Psmd6 PE=1 SV=1,143941.4,141438.2,143823.6,140787.9,149709.2,152338.7,180729.8,179292.7
sp|P26516|PSMD7_MOUSE,Psmd7,26S proteasome non-ATPase regulatory subunit 7 OS=Mus musculus GN=Psmd7 PE=1 SV=2,126752.2,129365.6,122626.4,127770.6,139216.9,141442.9,162038.8,162600.2
sp|Q9CX56|PSMD8_MOUSE,Psmd8,26S proteasome non-ATPase regulatory subunit 8 OS=Mus musculus GN=Psmd8 PE=1 SV=2,93530,94631.6,90656.6,96096.9,102241.5,102263.7,128999.2,125239.6
sp|Q9CR00|PSMD9_MOUSE,Psmd9,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus GN=Psmd9 PE=1 SV=1,95676.7,91288.8,100416.1,88059.5,92978.2,88825,100023.2,92380.3
sp|P97371|PSME1_MOUSE,Psme1,Proteasome activator complex subunit 1 OS=Mus musculus GN=Psme1 PE=2 SV=2,180350.1,175981,187964,171572.9,177594.1,180168.3,175496.6,172186.3
sp|P97372|PSME2_MOUSE,Psme2,Proteasome activator complex subunit 2 OS=Mus musculus GN=Psme2 PE=2 SV=4,173445.7,177054,183758.9,173884.7,178663.4,186124.6,165734.3,169884.5
sp|Q5SSW2|PSME4_MOUSE,Psme4,Proteasome activator complex subunit 4 OS=Mus musculus GN=Psme4 PE=1 SV=1,36698.4,36756.4,40001.2,35681.7,40443.5,39105.9,52896.2,52317.6
sp|Q8BHL8|PSMF1_MOUSE,Psmf1,Proteasome inhibitor PI31 subunit OS=Mus musculus GN=Psmf1 PE=2 SV=1,86807.8,86187.3,87572.2,87089.6,91994.6,93361,105593,110983.1
sp|Q9EST4|PSMG2_MOUSE,Psmg2,Proteasome assembly chaperone 2 OS=Mus musculus GN=Psmg2 PE=2 SV=1,102204.2,98485.5,103599.7,96106.4,105055.9,104790.3,141387.7,139331.2
sp|Q8R326|PSPC1_MOUSE,Pspc1,Paraspeckle component 1 OS=Mus musculus GN=Pspc1 PE=1 SV=1,217202.5,207355.9,208407.2,205456.1,212219.6,216544.5,213987.3,219411.3
sp|Q99LS3|SERB_MOUSE,Psph,Phosphoserine phosphatase OS=Mus musculus GN=Psph PE=1 SV=1,89249.9,92648.2,95385.2,87317.4,91896.3,89699.4,105608.7,113113.4
sp|P97814|PPIP1_MOUSE,Pstpip1,Proline-serine-threonine phosphatase-interacting protein 1 OS=Mus musculus GN=Pstpip1 PE=1 SV=1,115007.8,117749.7,119903.7,108144.8,108330.7,111001.1,91974.2,92341
sp|Q99M15|PPIP2_MOUSE,Pstpip2,Proline-serine-threonine phosphatase-interacting protein 2 OS=Mus musculus GN=Pstpip2 PE=1 SV=4,21624.4,20917.1,19088.2,20601.8,22078.5,21088.4,22975.7,23484.6
tr|E9QAB6|E9QAB6_MOUSE,Ptar1,Protein Ptar1 OS=Mus musculus GN=Ptar1 PE=4 SV=1,38308.1,38638.7,38926.8,37450,47272.9,47368.3,57087.1,57398.1
sp|P17225|PTBP1_MOUSE,Ptbp1,Polypyrimidine tract-binding protein 1 OS=Mus musculus GN=Ptbp1 PE=1 SV=2,186487.5,190407.6,173181.1,193681.6,204268.3,204682.9,205456.5,203399.1
tr|Q922I7|Q922I7_MOUSE,Ptbp1,"MCG13402, isoform CRA_c OS=Mus musculus GN=Ptbp1 PE=1 SV=1",185135.2,187572.2,177513.2,196463.6,204566,206248.4,202677.6,202764.7
sp|Q91Z31|PTBP2_MOUSE,Ptbp2,Polypyrimidine tract-binding protein 2 OS=Mus musculus GN=Ptbp2 PE=1 SV=2,168804.2,176661.6,147435.2,166844.8,171642.1,175070.9,159845.2,163594.2
tr|G3UXA6|G3UXA6_MOUSE,Ptbp3,Polypyrimidine tract-binding protein 3 OS=Mus musculus GN=Ptbp3 PE=4 SV=1,186521.6,184039.4,176019.7,189687,199705.6,203042.6,185583.8,184595
sp|Q8BHD7|PTBP3_MOUSE,Ptbp3,Polypyrimidine tract-binding protein 3 OS=Mus musculus GN=Ptbp3 PE=2 SV=1,184685.7,180994.7,175926,188541.3,201080,203162.8,183797.1,188748.5
sp|Q8R3K3|PTCD2_MOUSE,Ptcd2,"Pentatricopeptide repeat-containing protein 2, mitochondrial OS=Mus musculus GN=Ptcd2 PE=2 SV=1",94567.6,88001.8,103846.3,95231.3,95100.2,88545.6,121108.6,114450.2
sp|Q14C51|PTCD3_MOUSE,Ptcd3,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial OS=Mus musculus GN=Ptcd3 PE=2 SV=2",105673.9,103501,111609.1,104121.4,116172.3,113193.5,139566.4,138125.5
sp|Q99LH2|PTSS1_MOUSE,Ptdss1,Phosphatidylserine synthase 1 OS=Mus musculus GN=Ptdss1 PE=2 SV=1,40853.5,39218.9,27380.3,39141.7,45528.1,44416.2,50654.9,53706.9
sp|Q9Z1X2|PTSS2_MOUSE,Ptdss2,Phosphatidylserine synthase 2 OS=Mus musculus GN=Ptdss2 PE=2 SV=2,16682,15607.1,20414.5,15623.7,14822,15837.5,17136.6,15521
sp|O08586|PTEN_MOUSE,Pten,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN OS=Mus musculus GN=Pten PE=1 SV=1",36666,37204,35911.3,37195.8,34818.3,37618.4,32857.3,33324.6
sp|Q8BWM0|PGES2_MOUSE,Ptges2,Prostaglandin E synthase 2 OS=Mus musculus GN=Ptges2 PE=1 SV=3,68299,64256.9,69247.3,64713.9,62283.3,63447.3,77180.4,74387
sp|Q9R0Q7|TEBP_MOUSE,Ptges3,Prostaglandin E synthase 3 OS=Mus musculus GN=Ptges3 PE=1 SV=1,157527.2,149639.3,161026.6,154662.8,187672.8,184763.7,221766.5,225122.7
sp|Q8VDQ1|PTGR2_MOUSE,Ptgr2,Prostaglandin reductase 2 OS=Mus musculus GN=Ptgr2 PE=1 SV=2,82766.9,82720.6,86040.4,78499,73974.7,75896.9,69697.5,68513.5
sp|P22437|PGH1_MOUSE,Ptgs1,Prostaglandin G/H synthase 1 OS=Mus musculus GN=Ptgs1 PE=2 SV=1,10437.2,11225.1,12314.2,12230.2,10540.9,10847.3,9842.1,9685.1
sp|P34152|FAK1_MOUSE,Ptk2,Focal adhesion kinase 1 OS=Mus musculus GN=Ptk2 PE=1 SV=3,57069.9,57106.2,57261.9,55896.9,59653.2,61467.6,61944.3,62930.1
tr|E9Q2A6|E9Q2A6_MOUSE,Ptk2b,Protein-tyrosine kinase 2-beta OS=Mus musculus GN=Ptk2b PE=1 SV=1,150011.7,152838.5,151516.1,141565.5,154112.9,152888.4,168327.5,167801.2
sp|Q9QVP9|FAK2_MOUSE,Ptk2b,Protein-tyrosine kinase 2-beta OS=Mus musculus GN=Ptk2b PE=1 SV=2,149928.8,152725.8,151172.4,141406.9,154009.7,152828.5,168643.5,168503.3
sp|P26350|PTMA_MOUSE,Ptma,Prothymosin alpha OS=Mus musculus GN=Ptma PE=1 SV=2,355343.2,353969.7,410888.2,335484.7,378603.6,381298.4,430362.9,431509.6
sp|Q9D0J8|PTMS_MOUSE,Ptms,Parathymosin OS=Mus musculus GN=Ptms PE=1 SV=3,154025,144433.2,150501.2,140920.8,133821.7,142838.7,125009.3,134003.1
sp|Q63739|TP4A1_MOUSE,Ptp4a1,Protein tyrosine phosphatase type IVA 1 OS=Mus musculus GN=Ptp4a1 PE=1 SV=1,139149.4,138400.5,126040.3,127401,137625.2,141351.9,139577.5,144053
sp|O70274|TP4A2_MOUSE,Ptp4a2,Protein tyrosine phosphatase type IVA 2 OS=Mus musculus GN=Ptp4a2 PE=1 SV=1,126243,125510.1,114422.9,117512.1,125433.2,129913.2,120364.7,129469.2
sp|Q8K2C9|HACD3_MOUSE,ptplad1,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Mus musculus GN=ptplad1 PE=1 SV=2,180931.9,174426.4,154031.5,185720.7,160233.2,164681,135285.2,149714.2
sp|Q9D3B1|HACD2_MOUSE,Ptplb,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 OS=Mus musculus GN=Ptplb PE=2 SV=1,22521.7,13531.6,26888.4,30185.4,25447.3,25013.8,23859.2,28154.9
sp|Q66GT5|PTPM1_MOUSE,Ptpmt1,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus GN=Ptpmt1 PE=1 SV=1,9284.9,9202.6,9125.7,8676.5,9005.4,9038.6,12170.5,11269.6
sp|P35821|PTN1_MOUSE,Ptpn1,Tyrosine-protein phosphatase non-receptor type 1 OS=Mus musculus GN=Ptpn1 PE=1 SV=2,154479.7,147917.7,162264.4,157992.3,152628,153794.9,153870.4,153651
sp|P35235|PTN11_MOUSE,Ptpn11,Tyrosine-protein phosphatase non-receptor type 11 OS=Mus musculus GN=Ptpn11 PE=1 SV=2,141084.5,131597.4,141891.2,129855.7,138850.9,139942.8,132337,134161.8
sp|P35831|PTN12_MOUSE,Ptpn12,Tyrosine-protein phosphatase non-receptor type 12 OS=Mus musculus GN=Ptpn12 PE=1 SV=3,99904.1,97130.5,99873.5,92759.5,91758.9,92213,82178.4,83571.6
sp|Q61152|PTN18_MOUSE,Ptpn18,Tyrosine-protein phosphatase non-receptor type 18 OS=Mus musculus GN=Ptpn18 PE=1 SV=1,45502.2,45891.5,56002,47806.9,45455.5,46388.1,47944.4,49224.1
sp|Q06180|PTN2_MOUSE,Ptpn2,Tyrosine-protein phosphatase non-receptor type 2 OS=Mus musculus GN=Ptpn2 PE=1 SV=2,96041.1,89558.7,74196.1,102486.5,96099,95480.1,109274.4,107521
sp|Q6PB44|PTN23_MOUSE,Ptpn23,Tyrosine-protein phosphatase non-receptor type 23 OS=Mus musculus GN=Ptpn23 PE=1 SV=2,69386.4,67914.9,71742.3,69525.9,80405.8,76966.3,83448.3,84000
sp|Q9WU22|PTN4_MOUSE,Ptpn4,Tyrosine-protein phosphatase non-receptor type 4 OS=Mus musculus GN=Ptpn4 PE=1 SV=2,18131.7,15444.4,15325.8,17445.1,15320.5,17195,17968,17919.4
sp|P29351|PTN6_MOUSE,Ptpn6,Tyrosine-protein phosphatase non-receptor type 6 OS=Mus musculus GN=Ptpn6 PE=1 SV=2,151703.3,148302.2,95427.6,151037.3,137550,137054.9,117648.3,122686.7
sp|Q8BUM3|PTN7_MOUSE,Ptpn7,Tyrosine-protein phosphatase non-receptor type 7 OS=Mus musculus GN=Ptpn7 PE=1 SV=1,124476.2,126299.2,126559.7,112013.6,109906.9,114268,99361.2,96098.4
sp|O35239|PTN9_MOUSE,Ptpn9,Tyrosine-protein phosphatase non-receptor type 9 OS=Mus musculus GN=Ptpn9 PE=1 SV=2,49506.9,47756.2,52656.6,49695.7,51217.8,50521.1,50934.8,50596
sp|P18052|PTPRA_MOUSE,Ptpra,Receptor-type tyrosine-protein phosphatase alpha OS=Mus musculus GN=Ptpra PE=1 SV=3,57218.8,56682.1,55345.5,51720.9,52644.1,52252.1,51061.9,48712.5
tr|Q91V35|Q91V35_MOUSE,Ptpra,Receptor-type tyrosine-protein phosphatase OS=Mus musculus GN=Ptpra PE=1 SV=1,56703.1,55687.4,53938.5,51622.7,52813.1,52366.1,52143.6,50207.4
sp|P06800|PTPRC_MOUSE,Ptprc,Receptor-type tyrosine-protein phosphatase C OS=Mus musculus GN=Ptprc PE=1 SV=3,258282.7,250059.3,269320.5,248413.6,317877.8,316200.6,300840.5,303512.9
sp|Q64697|PTCA_MOUSE,Ptprcap,Protein tyrosine phosphatase receptor type C-associated protein OS=Mus musculus GN=Ptprcap PE=2 SV=1,60035.3,61509.3,63043.7,76304,65442.5,63617.6,74114.1,73717.8
sp|P49446|PTPRE_MOUSE,Ptpre,Receptor-type tyrosine-protein phosphatase epsilon OS=Mus musculus GN=Ptpre PE=1 SV=3,67191.7,67476.5,66940.8,59968.6,57545.8,57124.2,51254.3,48437
sp|E9Q612|PTPRO_MOUSE,Ptpro,Receptor-type tyrosine-protein phosphatase O OS=Mus musculus GN=Ptpro PE=1 SV=1,5832.8,5191.5,4851.6,4939.5,5080.7,5211.1,5992.7,6092.1
sp|Q8BW00|PTH_MOUSE,Ptrh1,Probable peptidyl-tRNA hydrolase OS=Mus musculus GN=Ptrh1 PE=2 SV=1,7385.6,7939.7,7500.1,8445.6,8874.7,9449.5,10500.7,10350
sp|Q8R2Y8|PTH2_MOUSE,Ptrh2,"Peptidyl-tRNA hydrolase 2, mitochondrial OS=Mus musculus GN=Ptrh2 PE=2 SV=1",67762.9,65542.3,64979.1,64206.7,68191.9,71205.8,77405.8,80018.8
sp|D3Z4S3|PTRD1_MOUSE,Ptrhd1,Putative peptidyl-tRNA hydrolase PTRHD1 OS=Mus musculus GN=Ptrhd1 PE=3 SV=1,68368.3,68769.5,67641.3,133825.5,72682,71467.3,65562.9,70258
sp|Q9R1Z7|PTPS_MOUSE,Pts,6-pyruvoyl tetrahydrobiopterin synthase OS=Mus musculus GN=Pts PE=2 SV=2,9740.5,9522.3,9096.6,9034,7418,7643,6920.3,7464.5
sp|Q3UEB3-2|PUF60_MOUSE,Puf60,Isoform 2 of Poly(U)-binding-splicing factor PUF60 OS=Mus musculus GN=Puf60,148006.5,148272.7,153842.4,141728.1,162093.7,159240.4,179572.4,178202.6
sp|Q3UEB3|PUF60_MOUSE,Puf60,Poly(U)-binding-splicing factor PUF60 OS=Mus musculus GN=Puf60 PE=2 SV=2,148458.5,148033.1,153354.1,141922.7,161736.6,159501.5,180716.9,179424.5
tr|E9Q765|E9Q765_MOUSE,Pum2,Pumilio homolog 2 (Fragment) OS=Mus musculus GN=Pum2 PE=4 SV=3,33540.2,31386.8,33887,33049.8,40837.1,40745.8,51597.2,45660.8
sp|Q80U58-2|PUM2_MOUSE,Pum2,Isoform 2 of Pumilio homolog 2 OS=Mus musculus GN=Pum2,109554,95991.8,118368.3,110581.3,135187,134045.5,145944.1,148015.2
sp|Q80U58|PUM2_MOUSE,Pum2,Pumilio homolog 2 OS=Mus musculus GN=Pum2 PE=1 SV=2,109929.2,95812,118570.2,110760.8,134918.7,133576.5,151008.3,148741.5
sp|P42669|PURA_MOUSE,Pura,Transcriptional activator protein Pur-alpha OS=Mus musculus GN=Pura PE=1 SV=1,185345.7,180276.7,168896.3,173480.7,175783.6,177064.6,170718.1,170194.4
sp|O35295|PURB_MOUSE,Purb,Transcriptional activator protein Pur-beta OS=Mus musculus GN=Purb PE=1 SV=3,161541.4,150284.9,141769.8,142731,156177.1,153902.9,148502.6,146706.3
sp|Q9WU56|TRUA_MOUSE,Pus1,"tRNA pseudouridine synthase A, mitochondrial OS=Mus musculus GN=Pus1 PE=1 SV=2",92301.4,87293,91031.2,89148.3,96720.6,94791.4,105305.7,110841.8
sp|Q9D3U0|PUS10_MOUSE,Pus10,Putative tRNA pseudouridine synthase Pus10 OS=Mus musculus GN=Pus10 PE=2 SV=1,80515.5,81220.8,82962,77937.3,84019.1,81371,93212.1,92954.3
sp|Q9JI38|PUS3_MOUSE,Pus3,tRNA pseudouridine(38/39) synthase OS=Mus musculus GN=Pus3 PE=1 SV=2,74971.2,70622.3,78381.7,80943.3,83267.8,82706.6,81696.8,83719.4
sp|Q8CE46|PUS7L_MOUSE,Pus7l,Pseudouridylate synthase 7 homolog-like protein OS=Mus musculus GN=Pus7l PE=2 SV=1,86395.1,87335.3,80769.7,84235.5,91309.8,91344.1,104522.2,107132.4
sp|A2ADA5|PUSL1_MOUSE,Pusl1,tRNA pseudouridine synthase-like 1 OS=Mus musculus GN=Pusl1 PE=2 SV=1,23862.7,25412.6,25369.6,25879.5,28765.4,26152.7,37251.4,35165.8
sp|A2ADA5-2|PUSL1_MOUSE,Pusl1,Isoform 2 of tRNA pseudouridine synthase-like 1 OS=Mus musculus GN=Pusl1,25556.2,24947,37611.6,27916.5,28645,31873.2,38699.5,36428.1
sp|Q8BX57|PXK_MOUSE,Pxk,PX domain-containing protein kinase-like protein OS=Mus musculus GN=Pxk PE=1 SV=2,62529.2,59899,52393.4,63883.9,61440.5,62054.4,67235.2,62074.9
sp|Q9JJW0|PXMP4_MOUSE,Pxmp4,Peroxisomal membrane protein 4 OS=Mus musculus GN=Pxmp4 PE=2 SV=3,60834.8,55663.6,54416.3,65714.8,51766.5,51163.2,43421.1,43203.8
sp|Q8VI36|PAXI_MOUSE,Pxn,Paxillin OS=Mus musculus GN=Pxn PE=1 SV=1,69498.9,71234.4,73255.8,66144.6,72510.6,72542.9,69004.9,71498.3
sp|Q9EPB4|ASC_MOUSE,Pycard,Apoptosis-associated speck-like protein containing a CARD OS=Mus musculus GN=Pycard PE=1 SV=1,189401.6,196508.5,208519,182688.8,177834.6,181120.3,155887.6,157307
sp|Q922W5|P5CR1_MOUSE,Pycr1,"Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Mus musculus GN=Pycr1 PE=2 SV=1",61816.1,70948.2,59830.6,72909.3,62294,72486.6,76487.4,89819.7
sp|Q922Q4|P5CR2_MOUSE,Pycr2,Pyrroline-5-carboxylate reductase 2 OS=Mus musculus GN=Pycr2 PE=2 SV=1,156623.1,162690.3,173180.7,156828.8,168309.2,166865.6,191912.2,191388.8
sp|Q9DCC4|P5CR3_MOUSE,Pycrl,Pyrroline-5-carboxylate reductase 3 OS=Mus musculus GN=Pycrl PE=2 SV=2,95674.5,91844.5,103201.4,91318.1,102436.3,104513.3,112186.7,117362.4
sp|Q8CI94|PYGB_MOUSE,Pygb,"Glycogen phosphorylase, brain form OS=Mus musculus GN=Pygb PE=1 SV=3",192835.5,190011.7,188075.9,188104,183827.2,189997.5,161320.9,164353.6
sp|Q9ET01|PYGL_MOUSE,Pygl,"Glycogen phosphorylase, liver form OS=Mus musculus GN=Pygl PE=1 SV=4",87640.2,83990.6,90640.4,84166.7,82804.9,83450.4,73303,73973.7
sp|Q9WUB3|PYGM_MOUSE,Pygm,"Glycogen phosphorylase, muscle form OS=Mus musculus GN=Pygm PE=1 SV=3",137815.7,128045.9,140096.5,131665,130594.1,138163.4,112950.1,118336.4
tr|Q80V76|Q80V76_MOUSE,Pygo2,Protein Pygo2 OS=Mus musculus GN=Pygo2 PE=2 SV=1,21024.5,21838.9,21533.9,20029,20618.2,19741.3,19797.5,18963.5
